Code,Carbon Tetrachloride (ODS tonnes),Hydrochlorofluorocarbons (HCFCs) (ODS tonnes),Chlorofluorocarbons (CFCs) (ODS tonnes),Methyl Chloroform (ODS tonnes),Halons (ODS tonnes),ODS emissions
BRN,0.0,1.5,63.5,0.0,0.0,65.0
BRN,0.0,1.0,36.7,0.0,0.0,37.7
BRN,0.0,1.2,46.6,0.0,0.0,47.800000000000004
BRN,0.0,1.7,31.4,0.0,0.0,33.1
BRN,0.0,2.9,43.4,0.0,0.0,46.3
BRN,0.0,1.4,32.3,0.0,0.0,33.699999999999996
BRN,0.0,3.1,60.2,0.0,0.0,63.300000000000004
BRN,0.0,2.6,39.0,0.0,0.0,41.6
BRN,0.0,0.8,27.8,0.0,0.0,28.6
BRN,0.0,0.5,9.9,0.0,0.0,10.4
BRN,0.0,5.2,2.4,0.0,0.0,7.6
BRN,0.0,5.3,0.5,0.0,0.0,5.8
BRN,0.0,6.9,0.0,0.0,0.0,6.9
BRN,0.0,8.08,0.0,0.0,0.0,8.08
BRN,0.0,5.9,0.0,0.0,0.0,5.9
BRN,0.0,4.27,0.0,0.0,0.0,4.27
BGR,275.0,8.6,2611.8,15.0,40.0,2950.4
BGR,291.5,6.1,2034.0,,22.0,2353.6
BGR,330.0,3.3,1556.0,,16.0,1905.3
BGR,319.0,3.6,1279.0,,16.0,1617.6
BGR,22.0,3.9,690.2,4.5,15.0,735.6
BGR,22.0,4.2,684.0,4.5,16.0,730.7
BGR,22.0,0.0,322.4,4.5,16.0,364.9
BGR,5.5,6.5,4.0,0.1,1.6,17.700000000000003
BGR,0.0,0.0,0.0,0.0,1.6,1.6
BGR,0.0,0.0,0.0,0.0,0.0,0.0
BGR,0.0,5.8,0.0,0.0,0.0,5.8
BGR,0.0,6.5,0.0,0.0,0.0,6.5
BGR,0.0,6.5,0.0,0.0,0.0,6.5
BGR,0.0,7.6,0.0,0.0,0.0,7.6
BGR,0.0,8.9,0.0,0.0,0.0,8.9
BGR,0.0,16.5,0.0,0.0,0.0,16.5
BGR,0.0,15.6,0.0,0.0,0.0,15.6
BGR,0.0,10.6,0.0,0.0,0.0,10.6
BFA,0.0,0.0,26.5,0.0,3.4,29.9
BFA,0.0,0.0,27.8,0.0,3.5,31.3
BFA,0.0,0.0,29.2,0.0,3.6,32.8
BFA,0.0,0.0,29.2,0.0,10.8,40.0
BFA,0.0,0.0,30.6,0.0,11.1,41.7
BFA,0.0,0.0,33.6,0.0,3.9,37.5
BFA,0.0,0.0,33.6,0.0,11.7,45.3
BFA,0.0,0.0,37.6,0.0,4.2,41.800000000000004
BFA,0.0,0.0,37.6,0.0,0.0,37.6
BFA,0.0,0.0,37.0,0.0,0.0,37.0
BFA,0.0,0.0,30.6,0.0,0.0,30.6
BFA,0.0,9.5,25.4,0.0,0.0,34.9
BFA,0.0,10.3,19.6,0.0,0.0,29.900000000000002
BFA,0.0,11.6,16.3,0.0,0.0,27.9
BFA,0.0,11.8,13.2,0.0,0.0,25.0
BFA,0.0,14.1,10.5,0.0,0.0,24.6
BFA,0.0,15.0,7.4,0.0,0.0,22.4
BFA,0.0,16.4,5.2,0.0,0.0,21.599999999999998
BFA,0.0,18.8,4.2,0.0,0.0,23.0
BFA,0.0,23.3,0.0,0.0,0.0,23.3
BFA,0.0,26.7,0.0,0.0,0.0,26.7
BFA,0.0,31.0,0.0,0.0,0.0,31.0
BFA,0.0,27.93,0.0,0.0,0.0,27.93
BFA,0.0,26.59,0.0,0.0,0.0,26.59
BFA,0.0,14.88,0.0,0.0,0.0,14.88
BDI,0.0,0.0,40.3,0.0,0.0,40.3
BDI,0.0,0.0,43.0,0.0,0.0,43.0
BDI,0.0,0.0,45.6,0.0,0.0,45.6
BDI,0.0,0.0,48.2,0.0,0.0,48.2
BDI,0.0,0.0,56.2,0.0,0.0,56.2
BDI,0.0,0.0,58.8,0.0,0.0,58.8
BDI,0.0,0.0,61.9,0.1,0.0,62.0
BDI,0.0,0.0,64.5,0.0,0.0,64.5
BDI,0.0,0.0,59.6,0.1,0.0,59.7
BDI,0.0,0.0,53.8,0.1,0.0,53.9
BDI,0.0,0.0,46.5,0.1,0.0,46.6
BDI,0.0,0.0,19.1,0.1,0.0,19.200000000000003
BDI,0.0,0.0,9.2,0.0,0.0,9.2
BDI,0.0,1.0,3.9,0.0,0.0,4.9
BDI,0.0,5.0,3.5,0.0,0.0,8.5
BDI,0.0,5.4,3.5,0.0,0.0,8.9
BDI,0.0,5.8,3.1,0.0,0.0,8.9
BDI,0.0,6.3,1.0,0.0,0.0,7.3
BDI,0.0,6.9,0.4,0.0,0.0,7.300000000000001
BDI,0.0,7.4,0.0,0.0,0.0,7.4
BDI,0.0,6.99,0.0,0.0,0.0,6.99
BDI,0.0,6.99,0.0,0.0,0.0,6.99
BDI,0.0,7.11,0.0,0.0,0.0,7.11
KHM,0.0,2.3,,0.5,,2.8
KHM,0.0,2.3,94.2,0.5,0.0,97.0
KHM,0.0,2.3,94.2,0.5,0.0,97.0
KHM,0.0,2.3,94.2,0.5,0.0,97.0
KHM,0.0,2.3,94.2,0.5,0.0,97.0
KHM,0.0,2.3,94.2,0.5,0.0,97.0
KHM,0.0,2.3,94.2,0.5,0.0,97.0
KHM,0.0,2.3,94.2,0.5,0.0,97.0
KHM,0.0,2.3,94.2,0.5,0.0,97.0
KHM,0.0,2.8,86.7,0.4,0.0,89.9
KHM,0.0,4.2,70.4,0.0,0.0,74.60000000000001
KHM,0.0,6.2,44.5,0.1,0.0,50.800000000000004
KHM,0.0,6.0,28.3,0.3,0.0,34.599999999999994
KHM,0.0,8.0,11.6,0.3,0.0,19.900000000000002
KHM,0.0,7.9,1.4,0.0,0.0,9.3
KHM,0.0,17.1,0.0,0.0,0.0,17.1
KHM,0.0,12.8,0.0,0.0,0.0,12.8
KHM,0.0,13.71,0.0,0.0,0.0,13.71
KHM,0.0,10.12,0.0,0.0,0.0,10.12
KHM,0.0,9.47,0.0,0.0,0.0,9.47
CMR,1.1,2.4,79.1,22.5,8.4,113.5
CMR,1.1,2.0,77.7,22.8,21.5,125.1
CMR,1.1,2.8,66.5,21.2,15.0,106.60000000000001
CMR,1.1,1.8,63.7,20.5,16.0,103.10000000000001
CMR,1.7,2.8,156.6,15.4,23.0,199.5
CMR,1.7,2.8,156.6,15.4,23.0,199.5
CMR,0.0,5.8,230.7,24.4,6.5,267.4
CMR,0.0,2.5,280.4,17.1,0.3,300.3
CMR,0.0,1.5,259.5,12.0,0.3,273.3
CMR,0.0,1.5,311.8,12.0,0.3,325.6
CMR,0.0,2.3,361.5,6.3,8.1,378.20000000000005
CMR,0.0,0.3,368.7,6.3,8.1,383.40000000000003
CMR,0.0,0.3,364.1,6.2,7.8,378.40000000000003
CMR,0.0,1.3,226.0,0.0,9.0,236.3
CMR,0.0,1.2,220.5,0.0,2.0,223.7
CMR,0.0,1.3,148.5,0.0,1.2,151.0
CMR,0.0,4.4,120.0,5.7,1.2,131.29999999999998
CMR,0.0,9.4,103.0,0.6,1.2,114.2
CMR,0.0,11.6,25.0,0.0,1.0,37.6
CMR,0.0,14.8,17.0,0.0,1.0,32.8
CMR,0.0,104.2,-1.5,0.0,0.0,102.7
CMR,0.0,73.4,-6.0,0.0,0.0,67.4
CMR,0.0,73.78,-8.0,0.0,0.0,65.78
CMR,0.0,73.78,-11.0,0.0,0.0,62.78
CMR,0.0,82.34,0.0,0.0,0.0,82.34
CAN,6167.7,364.7,18843.0,1292.2,2767.0,29434.600000000002
CAN,-6964.1,500.1,13173.6,1080.3,2128.0,9917.900000000001
CAN,-2355.1,390.7,8819.4,668.3,1642.0,9165.3
CAN,-3560.7,395.8,10746.8,440.1,620.0,8642.0
CAN,-1177.0,465.6,4521.0,457.8,140.0,4407.4
CAN,-2008.6,586.7,4852.8,490.3,0.0,3921.2000000000007
CAN,-907.5,641.5,4816.4,183.2,0.0,4733.599999999999
CAN,0.0,743.7,128.8,0.0,0.0,872.5
CAN,0.0,789.9,136.2,0.0,0.0,926.0999999999999
CAN,0.3,851.4,42.2,0.0,-25.8,868.1
CAN,0.4,804.0,-4.8,0.0,0.0,799.6
CAN,0.6,865.5,10.1,0.0,0.0,876.2
CAN,0.3,872.3,0.1,0.0,0.0,872.6999999999999
CAN,-0.4,878.4,-12.6,-0.1,0.0,865.3
CAN,0.1,797.8,-0.2,0.0,0.0,797.6999999999999
CAN,0.3,567.9,0.0,0.0,0.0,568.1999999999999
CAN,0.2,561.5,0.0,0.0,0.0,561.7
CAN,0.3,550.9,0.0,0.0,0.0,551.1999999999999
CAN,0.3,536.2,0.0,0.0,0.0,536.5
CAN,0.2,489.9,0.0,0.0,0.0,490.09999999999997
CAN,0.2,257.2,0.0,0.0,0.0,257.4
CAN,0.1,51.0,0.0,0.0,0.0,51.1
CAN,0.2,47.03,0.0,0.0,0.0,47.230000000000004
CAN,0.2,54.33,0.0,0.0,0.0,54.53
CAN,0.2,55.71,0.0,0.0,0.0,55.910000000000004
CPV,0.0,0.0,2.1,0.0,0.0,2.1
CPV,0.0,0.0,2.2,0.0,0.0,2.2
CPV,0.0,0.0,2.1,0.0,0.0,2.1
CPV,0.0,0.0,2.2,0.0,0.0,2.2
CPV,0.0,0.0,2.3,0.0,0.0,2.3
CPV,0.0,0.0,2.3,0.0,0.0,2.3
CPV,0.0,0.0,2.4,0.0,0.0,2.4
CPV,0.0,0.0,2.3,0.0,0.0,2.3
CPV,0.0,0.0,2.2,0.0,0.0,2.2
CPV,0.0,0.0,2.1,0.0,0.0,2.1
CPV,0.0,0.0,2.0,0.0,0.0,2.0
CPV,0.0,0.0,1.9,0.0,0.0,1.9
CPV,0.0,0.0,1.9,0.0,0.0,1.9
CPV,0.0,0.0,1.8,0.0,0.0,1.8
CPV,0.0,0.0,1.8,0.0,0.0,1.8
CPV,0.0,0.0,1.5,0.0,0.0,1.5
CPV,0.0,0.0,0.9,0.0,0.0,0.9
CPV,0.0,0.2,0.0,0.0,0.0,0.2
CPV,0.0,0.2,0.0,0.0,0.0,0.2
CPV,0.0,0.2,0.0,0.0,0.0,0.2
CPV,0.0,1.8,0.0,0.0,0.0,1.8
CPV,0.0,0.3,0.0,0.0,0.0,0.3
CPV,0.0,0.28,0.0,0.0,0.0,0.28
CPV,0.0,0.23,0.0,0.0,0.0,0.23
CPV,0.0,0.17,0.0,0.0,0.0,0.17
CAF,0.0,0.8,25.8,0.0,,26.6
CAF,0.0,1.0,31.2,0.0,0.0,32.2
CAF,0.0,1.0,31.2,0.0,0.0,32.2
CAF,0.0,0.9,27.3,0.0,0.0,28.2
CAF,0.0,0.1,6.4,0.0,0.0,6.5
CAF,0.0,0.0,0.0,0.0,0.0,0.0
CAF,0.0,0.3,7.0,0.0,0.0,7.3
CAF,0.0,0.1,1.4,0.0,0.0,1.5
CAF,0.0,0.2,4.3,0.0,0.0,4.5
CAF,0.0,0.2,4.0,0.0,0.0,4.2
CAF,0.0,0.2,4.4,0.0,0.0,4.6000000000000005
CAF,0.0,0.2,4.1,0.0,0.0,4.3
CAF,0.0,0.2,3.9,0.0,0.0,4.1
CAF,0.0,0.3,2.6,0.0,0.0,2.9
CAF,0.0,0.3,2.0,0.0,0.0,2.3
CAF,0.0,0.3,1.3,0.0,0.0,1.6
CAF,0.0,6.7,0.0,0.0,0.0,6.7
CAF,0.0,11.9,0.0,0.0,0.0,11.9
CAF,0.0,12.1,0.0,0.0,0.0,12.1
CAF,0.0,12.02,0.0,0.0,0.0,12.02
CAF,0.0,11.83,0.0,0.0,0.0,11.83
TCD,0.0,0.0,24.1,0.0,0.0,24.1
TCD,0.0,0.0,26.1,0.0,0.0,26.1
TCD,0.0,0.0,28.5,0.0,0.0,28.5
TCD,0.2,,29.9,0.0,0.0,30.099999999999998
TCD,0.3,,31.2,0.0,0.0,31.5
TCD,0.3,0.0,31.6,0.0,0.0,31.900000000000002
TCD,0.4,0.0,32.8,0.0,0.0,33.199999999999996
TCD,0.4,0.0,34.6,0.0,0.0,35.0
TCD,0.0,0.0,36.3,0.0,0.0,36.3
TCD,0.0,0.0,38.1,0.0,0.0,38.1
TCD,0.0,0.1,37.5,0.0,0.0,37.6
TCD,0.0,0.1,36.5,0.0,0.0,36.6
TCD,0.0,0.2,31.6,0.0,0.0,31.8
TCD,0.0,0.2,27.1,0.0,0.0,27.3
TCD,0.0,0.1,22.8,0.0,0.0,22.900000000000002
TCD,0.0,0.2,14.2,0.0,0.0,14.399999999999999
TCD,0.0,0.3,11.3,0.0,0.0,11.600000000000001
TCD,0.0,0.0,9.2,0.0,0.0,9.2
TCD,0.0,0.1,5.1,0.0,0.0,5.199999999999999
TCD,0.0,19.3,2.2,0.0,0.0,21.5
TCD,0.0,26.0,0.9,0.0,0.0,26.9
TCD,0.0,6.2,0.0,0.0,0.0,6.2
TCD,0.0,17.0,0.0,0.0,0.0,17.0
TCD,0.0,16.5,0.0,0.0,0.0,16.5
TCD,0.0,15.2,0.0,0.0,0.0,15.2
CHL,20.1,17.4,906.5,21.7,223.9,1189.6000000000001
CHL,8.0,18.9,662.3,29.6,95.2,814.0
CHL,11.3,28.4,674.6,25.5,156.2,896.0
CHL,14.3,25.1,572.7,34.5,84.6,731.2
CHL,6.5,19.9,892.2,43.6,132.0,1094.2
CHL,14.6,31.6,852.6,46.7,47.4,992.9000000000001
CHL,5.7,28.8,933.5,9.8,9.8,987.5999999999999
CHL,2.4,25.2,878.2,10.6,15.8,932.2
CHL,1.5,39.5,674.5,2.3,0.0,717.8
CHL,0.7,45.6,737.9,7.1,0.0,791.3
CHL,0.9,41.6,657.5,8.7,0.0,708.7
CHL,0.2,58.7,576.0,3.5,0.0,638.4
CHL,1.3,52.5,470.2,5.2,0.9,530.1
CHL,0.4,52.6,370.2,3.5,0.0,426.7
CHL,0.8,37.9,424.5,7.0,0.0,470.2
CHL,5.0,70.2,230.8,3.7,0.0,309.7
CHL,-0.1,73.7,221.5,5.2,1.2,301.5
CHL,-0.1,79.6,181.8,4.5,0.0,265.8
CHL,0.7,78.8,19.2,3.5,0.0,102.2
CHL,0.0,91.7,47.9,0.0,0.0,139.6
CHL,0.0,75.2,21.7,0.0,0.0,96.9
CHL,0.0,99.8,0.0,0.0,0.0,99.8
CHL,0.0,109.01,0.0,0.0,0.0,109.01
CHL,0.0,105.78,0.0,0.0,0.0,105.78
CHL,0.0,75.99,0.0,0.0,0.0,75.99
CHN,29940.9,621.5,34783.0,816.6,18800.0,84962.0
CHN,,,41829.0,55.0,17790.0,59674.0
CHN,0.0,313.5,50263.2,63.2,19569.0,70208.9
CHN,30897.9,305.0,57044.6,120.2,14404.0,102771.7
CHN,33221.1,853.4,66282.6,503.7,12847.0,113707.8
CHN,-503.8,1475.1,70778.6,518.7,20150.0,92418.6
CHN,-15.4,680.2,75290.8,291.5,33714.0,109961.1
CHN,-100.1,895.1,47089.0,544.5,33115.0,81543.5
CHN,110.0,1516.0,51076.4,671.7,35731.0,89105.1
CHN,85628.4,999.0,55414.2,759.0,22207.0,165007.59999999998
CHN,32874.6,3612.1,42983.4,647.1,18602.0,98719.20000000001
CHN,28923.4,5165.5,39123.6,757.6,14780.0,88750.1
CHN,15305.4,5126.3,33922.6,465.4,10409.0,65228.700000000004
CHN,3294.4,5788.8,30621.2,380.8,6604.2,46689.4
CHN,20019.9,7808.7,22808.8,336.8,4959.2,55933.4
CHN,3885.8,10379.6,17902.5,370.2,2238.9,34777.0
CHN,1060.3,11651.8,13123.8,186.6,4516.5,30538.999999999996
CHN,774.4,16077.5,12414.9,279.9,161.0,29707.700000000004
CHN,265.1,17859.0,5832.1,251.1,594.5,24801.799999999996
CHN,219.2,15387.2,263.0,168.3,977.3,17015.0
CHN,86.8,18602.7,370.3,83.6,985.9,20129.3
CHN,282.6,19935.3,968.6,0.0,0.0,21186.499999999996
CHN,258.7,20739.03,126.9,0.0,0.0,21124.63
CHN,219.5,21094.65,58.4,0.0,-0.8,21371.750000000004
CHN,219.7,15757.87,-386.6,0.0,-0.4,15590.570000000002
COL,49.0,14.6,1519.6,30.0,,1613.1999999999998
COL,44.0,19.3,2025.8,25.7,37.9,2152.7
COL,33.0,20.1,1686.0,20.0,26.7,1785.8
COL,27.5,21.5,,17.0,,66.0
COL,0.0,19.8,2114.6,20.0,26.5,2180.9
COL,0.0,21.5,2156.4,10.0,292.0,2479.9
COL,0.0,21.8,2301.8,8.0,271.0,2602.6000000000004
COL,20.9,30.7,2166.4,5.0,0.0,2223.0
COL,6.8,30.1,1224.0,1.9,0.0,1262.8000000000002
COL,11.0,25.4,985.5,0.0,0.0,1021.9
COL,0.6,0.0,1149.3,0.0,5.9,1155.8
COL,13.4,97.7,1164.8,0.0,0.0,1275.8999999999999
COL,0.9,89.9,907.0,0.0,4.4,1002.1999999999999
COL,1.4,109.2,1058.1,0.0,0.0,1168.6999999999998
COL,0.8,124.6,898.5,0.0,0.0,1023.9
COL,0.3,152.1,556.9,0.0,0.0,709.3
COL,0.7,160.5,660.4,0.0,0.0,821.5999999999999
COL,0.6,206.2,263.1,0.0,0.0,469.9
COL,0.6,206.2,208.0,0.0,0.0,414.79999999999995
COL,0.6,209.7,110.6,0.0,0.0,320.9
COL,0.0,241.5,0.0,0.0,0.0,241.5
COL,0.0,217.4,0.0,0.0,0.0,217.4
COL,0.0,285.5,0.0,0.0,0.0,285.5
COL,0.0,176.65,0.0,0.0,0.0,176.65
COM,0.0,0.0,0.7,0.0,0.0,0.7
COM,0.0,0.0,1.3,0.0,,1.3
COM,0.0,0.0,2.3,0.0,0.0,2.3
COM,0.0,0.0,2.3,0.0,0.0,2.3
COM,0.0,0.0,2.9,0.0,0.0,2.9
COM,0.0,0.0,3.6,0.0,0.0,3.6
COM,0.0,0.1,2.5,0.0,0.0,2.6
COM,0.0,0.1,2.7,0.0,0.0,2.8000000000000003
COM,0.0,0.1,1.9,0.0,0.0,2.0
COM,0.0,0.1,1.8,0.0,0.0,1.9000000000000001
COM,0.0,0.1,1.2,0.0,0.0,1.3
COM,0.0,0.1,1.1,0.0,0.0,1.2000000000000002
COM,0.0,0.1,0.9,0.0,0.0,1.0
COM,0.0,0.1,0.8,0.0,0.0,0.9
COM,0.0,0.1,0.3,0.0,0.0,0.4
COM,0.0,0.1,0.0,0.0,0.0,0.1
COM,0.0,0.1,0.0,0.0,0.0,0.1
COM,0.0,0.1,0.0,0.0,0.0,0.1
COM,0.0,0.12,0.0,0.0,0.0,0.12
COM,0.0,0.11,0.0,0.0,0.0,0.11
COM,0.0,0.12,0.0,0.0,0.0,0.12
COG,0.0,0.4,7.5,0.0,0.0,7.9
COG,0.0,0.6,27.1,0.0,0.0,27.700000000000003
COG,0.0,0.8,13.6,1.7,5.0,21.1
COG,0.3,0.8,12.8,0.0,5.0,18.9
COG,0.0,0.8,9.2,0.0,5.0,15.0
COG,0.0,1.2,6.6,0.0,5.0,12.8
COG,0.0,0.9,9.3,0.0,5.0,15.200000000000001
COG,1.8,5.0,11.4,0.0,8.0,26.2
COG,0.0,5.3,2.5,0.0,8.0,15.8
COG,0.0,5.7,5.5,0.0,0.0,11.2
COG,0.0,6.1,7.0,0.0,0.0,13.1
COG,0.0,6.5,4.7,0.0,0.0,11.2
COG,0.0,7.0,3.7,0.0,0.0,10.7
COG,0.0,7.6,3.3,0.0,0.0,10.899999999999999
COG,0.0,8.2,1.5,0.0,0.0,9.7
COG,0.0,8.9,1.4,0.0,0.0,10.3
COG,0.0,9.68,0.2,0.0,0.0,9.879999999999999
COG,0.0,10.6,0.0,0.0,0.0,10.6
COG,0.0,10.56,0.0,0.0,0.0,10.56
COG,0.0,9.87,0.0,0.0,0.0,9.87
COG,0.0,9.35,0.0,0.0,0.0,9.35
COK,0.0,0.1,0.0,0.0,0.0,0.1
COK,0.0,0.0,0.0,0.0,0.0,0.0
COK,0.0,0.1,2.3,0.0,0.0,2.4
COK,0.0,0.0,1.7,0.0,0.0,1.7
COK,0.0,0.0,1.2,0.0,0.0,1.2
COK,0.0,0.0,0.5,0.0,0.0,0.5
COK,0.0,0.0,0.0,0.0,0.0,0.0
COK,0.0,0.0,0.0,0.0,0.0,0.0
COK,0.0,0.0,0.0,0.0,0.0,0.0
COK,0.0,0.0,0.0,0.0,0.0,0.0
COK,0.0,0.0,0.0,0.0,0.0,0.0
COK,0.0,0.0,0.0,0.0,0.0,0.0
COK,0.0,0.0,0.0,0.0,0.0,0.0
COK,0.0,0.0,0.0,0.0,0.0,0.0
COK,0.0,0.0,0.0,0.0,0.0,0.0
COK,0.0,0.1,0.0,0.0,0.0,0.1
COK,0.0,0.06,0.0,0.0,0.0,0.06
COK,0.0,0.04,0.0,0.0,0.0,0.04
COK,0.0,0.02,0.0,0.0,0.0,0.02
CRI,0.0,3.9,342.0,4.5,,350.4
CRI,0.0,3.4,267.0,0.0,2.9,273.29999999999995
CRI,0.0,3.6,216.0,0.0,0.0,219.6
CRI,0.8,3.4,184.0,0.1,0.0,188.29999999999998
CRI,0.6,0.0,158.5,0.0,0.0,159.1
CRI,0.2,6.8,497.2,0.0,0.0,504.2
CRI,0.0,3.7,94.8,0.0,0.0,98.5
CRI,0.0,6.1,-204.2,0.0,0.0,-198.1
CRI,0.0,4.0,152.3,0.0,0.0,156.3
CRI,0.0,8.6,105.9,0.0,0.0,114.5
CRI,0.0,7.6,144.6,0.0,0.0,152.2
CRI,0.0,8.0,137.4,0.0,0.0,145.4
CRI,0.0,12.4,142.5,0.0,0.0,154.9
CRI,0.0,9.4,111.5,0.0,0.0,120.9
CRI,0.0,10.3,96.1,0.0,0.0,106.39999999999999
CRI,0.0,10.2,55.7,0.0,0.0,65.9
CRI,0.0,15.8,27.9,0.0,0.0,43.7
CRI,0.0,10.7,13.9,0.0,0.0,24.6
CRI,0.0,14.2,6.7,0.0,0.0,20.9
CRI,0.0,14.0,0.0,0.0,0.0,14.0
CRI,0.0,21.75,0.0,0.0,0.0,21.75
CRI,0.0,23.0,0.0,0.0,0.0,23.0
CRI,0.0,12.6,0.0,0.0,0.0,12.6
CIV,0.0,0.0,187.7,0.0,,187.7
CIV,0.0,6.7,204.1,0.0,0.0,210.79999999999998
CIV,0.0,0.0,342.0,0.0,0.0,342.0
CIV,0.0,8.2,354.3,0.0,0.0,362.5
CIV,0.0,7.7,383.9,0.0,0.0,391.59999999999997
CIV,0.0,4.7,144.4,0.0,0.0,149.1
CIV,0.0,8.4,267.8,0.0,0.0,276.2
CIV,0.0,7.8,166.2,0.0,0.0,174.0
CIV,0.0,7.9,206.4,0.0,0.0,214.3
CIV,0.0,7.4,148.0,0.0,0.0,155.4
CIV,0.0,2.7,106.5,0.0,0.0,109.2
CIV,0.0,2.7,93.4,0.0,0.0,96.10000000000001
CIV,0.0,42.9,79.4,0.0,0.0,122.30000000000001
CIV,0.0,46.1,70.1,0.0,0.0,116.19999999999999
CIV,0.0,49.5,85.5,0.0,0.0,135.0
CIV,0.0,53.3,50.0,0.0,0.0,103.3
CIV,0.0,57.3,20.0,0.0,0.0,77.3
CIV,0.0,61.7,12.0,0.0,0.0,73.7
CIV,0.0,65.9,0.0,0.0,0.0,65.9
CIV,0.0,59.32,0.0,0.0,0.0,59.32
CIV,0.0,56.65,0.0,0.0,0.0,56.65
CIV,0.0,54.2,0.0,0.0,0.0,54.2
HRV,333.3,0.1,515.0,84.9,,933.3000000000001
HRV,138.6,0.1,464.0,75.7,250.0,928.4000000000001
HRV,196.9,1.9,337.0,52.4,184.0,772.1999999999999
HRV,221.1,3.4,433.8,48.0,161.0,867.3
HRV,441.1,2.2,252.8,36.0,102.0,834.1
HRV,177.1,4.7,314.0,28.6,50.0,574.4
HRV,177.1,4.9,193.5,26.0,20.0,421.5
HRV,0.0,4.5,184.1,10.0,32.0,230.6
HRV,6.2,6.7,280.4,4.2,0.0,297.49999999999994
HRV,5.7,3.7,85.7,0.0,13.3,108.4
HRV,5.4,3.9,141.5,0.0,3.0,153.8
HRV,0.0,6.4,171.2,0.0,0.0,177.6
HRV,0.2,13.1,113.8,0.0,10.0,137.1
HRV,2.5,4.6,140.1,0.0,26.0,173.2
HRV,2.3,2.0,88.7,0.0,5.0,98.0
HRV,0.6,7.7,78.2,0.0,0.8,87.3
HRV,0.3,10.4,43.5,0.0,0.0,54.2
HRV,-1.0,-0.5,-31.4,0.0,0.0,-32.9
HRV,-0.5,7.7,-5.0,0.0,0.0,2.2
HRV,0.2,7.5,0.0,0.0,0.0,7.7
HRV,0.4,4.6,0.0,0.0,0.0,5.0
HRV,0.1,3.3,0.0,0.0,0.0,3.4
HRV,0.6,4.16,0.0,0.0,0.0,4.76
HRV,0.0,3.63,0.0,0.0,0.0,3.63
CUB,86.7,0.0,974.0,0.0,,1060.7
CUB,197.3,,778.4,,2.6,978.3000000000001
CUB,,5.9,122.0,,0.0,127.9
CUB,,2.2,125.0,,0.0,127.2
CUB,,0.0,150.0,,0.0,150.0
CUB,0.0,12.4,546.2,0.1,0.0,558.7
CUB,6.4,16.2,663.8,0.0,0.0,686.4
CUB,0.0,0.0,665.4,0.0,0.0,665.4
CUB,0.0,9.5,531.4,0.0,0.0,540.9
CUB,0.1,11.7,571.4,0.0,0.0,583.1999999999999
CUB,8.0,7.2,533.7,0.0,0.0,548.9000000000001
CUB,1.3,10.1,504.0,0.0,0.0,515.4
CUB,3.5,4.6,488.8,0.0,0.0,496.90000000000003
CUB,0.1,3.6,481.0,0.0,0.0,484.7
CUB,0.5,6.8,445.1,0.0,0.0,452.40000000000003
CUB,0.0,16.2,208.6,0.0,0.0,224.79999999999998
CUB,0.0,15.8,239.5,0.0,0.0,255.3
CUB,0.8,14.4,83.5,0.0,0.0,98.7
CUB,0.0,13.3,74.4,0.0,0.0,87.7
CUB,0.0,11.7,0.0,0.0,0.0,11.7
CUB,0.0,22.1,0.0,0.0,0.0,22.1
CUB,0.0,14.26,0.0,0.0,0.0,14.26
CUB,0.0,14.9,0.0,0.0,0.0,14.9
CUB,0.0,12.19,0.0,0.0,0.0,12.19
CYP,49.5,0.0,308.5,0.0,14.4,372.4
CYP,2.2,0.0,240.1,0.0,24.1,266.4
CYP,,4.1,249.0,0.0,41.6,294.7
CYP,8.8,0.7,264.7,1.3,57.9,333.4
CYP,0.0,0.0,429.3,3.2,33.9,466.4
CYP,0.1,0.0,196.4,1.4,14.1,212.0
CYP,0.0,1.5,164.6,0.0,19.2,185.29999999999998
CYP,0.0,0.0,141.0,2.5,1.8,145.3
CYP,0.0,0.0,143.0,0.4,17.4,160.8
CYP,0.0,0.0,81.0,0.7,48.6,130.3
CYP,0.0,0.0,114.9,4.8,39.0,158.7
CYP,0.0,0.0,165.0,0.0,129.0,294.0
CYP,0.1,1.0,137.6,0.0,26.8,165.5
CYP,0.0,3.9,131.8,0.0,0.0,135.70000000000002
CYP,0.0,11.4,62.5,0.0,0.0,73.9
CZE,3077.8,1.8,5498.0,14.8,,8592.4
CZE,-1020.4,15.4,1038.6,4.3,49.0,86.8999999999999
CZE,2.2,30.8,403.2,1.8,113.0,551.0
CZE,1.7,52.9,369.2,3.5,3.0,430.3
CZE,0.1,5.7,49.6,0.0,0.0,55.4
CZE,0.1,11.5,11.6,0.0,0.0,23.2
CZE,0.0,6.4,7.9,0.0,0.0,14.3
CZE,-85.5,8.6,11.2,0.0,0.0,-65.7
CZE,-81.4,8.3,5.1,-0.1,0.0,-68.10000000000001
CZE,0.0,7.7,2.9,0.0,0.0,10.6
CZE,132.0,10.5,3.7,0.0,0.0,146.2
CZE,94.6,3.2,-4.4,0.0,0.0,93.39999999999999
COD,0.0,0.0,8.2,0.0,13.0,21.2
COD,0.0,,7.2,0.0,10.2,17.4
COD,24.2,0.0,793.0,11.0,380.0,1208.2
COD,24.2,0.0,735.0,10.0,190.0,959.2
